"genus","DNA","RNA","ALL","CroplandSize","PastureSize","TotalPopulationSize","Elevation","DistanceToClosestTown","MammalSympatry","AdultBodyMass_g","AdultForearmLen_mm","DietBreadth","LitterSize","LittersPerYear","PopulationGrpSize","TrophicLevel","BodyMassValue","RWL","AR","Forearm","Mass","Pulse","GroupSize","Lifespan","CleanDataSize","CleanQ30","TotalContigLength","ContigCount","neighborSampleNum","neighborBatGenus","neighborDNAvirusMean","neighborRNAvirusMean"
"Rousettus",0,2,2,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9463929064,89.26,686518511,"1004452",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2740863805,87.89,57434644,"131276",90,1,0,0
"Rousettus",1,0,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4746079500,89.56,231853152,"487450",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5436762396,86.98,210610347,"437516",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4079906782,89.54,160895570,"344523",90,1,0,0
"Rousettus",1,1,2,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7614727445,90.5,212298151,"440422",90,1,0,0
"Rousettus",0,2,2,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11133136858,90.33,643904999,"971251",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4956293791,92.2,312025091,"615549",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1091499796,89.15,28433395,"60308",90,1,0,0
"Rousettus",1,0,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,19334377764,94.09,1367294891,"1848113",90,1,0,0
"Rousettus",1,0,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9119277504,89.7,388912717,"634887",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,16357169491,92.11,770152537,"1053602",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14214198318,90.47,939641306,"1160718",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13197338673,93.16,954650427,"1516794",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,20636017923,91.2,1096760053,"1508886",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12596708820,93.21,491400652,"803145",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1091281917,90.24,24308606,"53465",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3222499070,92.49,117715116,"263958",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,29380722513,92.4,1819535176,"2302673",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8996956052,92.66,508650588,"668509",90,1,0,0
"Rousettus",0,2,2,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11731395562,92.51,598147594,"947871",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9302350410,92.14,572327194,"937448",90,1,0,0
"Rousettus",1,1,2,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2959837388,95.56,141037064,"331165",90,1,0,0
"Rousettus",0,2,2,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7345372797,92.2,564311105,"825979",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9664829617,89.85,508055285,"769295",90,1,0,0
"Rousettus",1,0,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14365059405,91.2,1061665337,"1448513",90,1,0,0
"Rousettus",1,1,2,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5634735888,90.12,381109014,"644417",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7079575210,90.33,452187386,"790419",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3416788242,90.97,133362014,"291925",90,1,0,0
"Rousettus",1,0,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,23999796140,91.41,1180522236,"1660607",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14399620493,92.54,868317672,"1127886",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,41604230293,94.94,1672217991,"1990144",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11382571488,92.16,795696119,"1199785",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,19342720129,90.85,1143625328,"1260987",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13857399940,86.47,701556552,"857402",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,30766295077,93.25,1908588383,"2170106",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1125884048,92.18,32187312,"73760",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8188679759,92.4,528791940,"825021",90,1,0,0
"Rousettus",1,0,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,15766020900,90.76,757733768,"1360369",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10626957299,92.72,769215605,"1221944",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9305258071,91.12,577377236,"886835",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10263659395,87.14,341698140,"677524",90,1,0,0
"Rousettus",0,3,3,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,20930432571,89.98,1010434426,"1136027",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9827421640,88.43,694724797,"1049936",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1112736612,92.13,38562233,"91425",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6647082459,89.69,288141491,"520843",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6426980892,92.81,242877727,"470259",90,1,0,0
"Rousettus",1,0,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,23693956981,90.1,806117836,"1095031",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3559539358,88.9,118450715,"276347",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5493043644,92.9,313765190,"591992",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2923876068,90.86,105449879,"241603",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8382635915,91.71,507681253,"829665",90,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10335596419,90.86,50390449,"132706",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,16935164974,93.29,469359915,"1057148",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3214414396,91.58,12942069,"26668",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,29719072422,96.16,1588640331,"1869331",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8940082854,92.63,123159558,"307002",258,1,0,0
"Rousettus",1,1,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9110142253,92.47,67688729,"169235",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11578484681,94.7,389779230,"895314",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7679426371,95.09,228567612,"552515",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10005040903,90.11,78866960,"210317",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10712516135,90.94,66622709,"163355",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6808916783,88.46,28088208,"74069",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9377589312,91.19,51023054,"127201",258,1,0,0
"Rousettus",0,3,3,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9647470636,93.05,128490355,"322385",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,15270194990,94.28,476051595,"1067719",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9394886569,92.03,97277521,"224615",258,1,0,0
"Rousettus",1,0,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7665643060,90.44,19311095,"32486",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1033149532,92.88,15518951,"35850",258,1,0,0
"Rousettus",0,3,3,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,21581559418,94.62,1222466185,"2051969",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,18611883259,94.7,1021431899,"1907924",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,17753211974,94.44,708153071,"1510179",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12028592855,92.43,125438027,"314688",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9630971588,90.78,24571429,"62681",258,1,0,0
"Rousettus",1,0,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14228512580,93.83,507677441,"1149242",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7790687428,91.72,34082644,"84211",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,21239299224,94.51,1099012022,"1990365",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13331545795,94.64,567808177,"1254750",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12909210289,91.54,327887928,"790963",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12442828266,89.28,26242349,"67354",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,16382043012,92.7,773220689,"1605797",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,20143280816,92.74,1179571303,"2004367",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,31498391698,92.88,1353490557,"2059429",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,20079169518,93.6,1038026178,"1925620",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6091361851,90.16,17094414,"42021",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,15548859552,92.99,559715407,"1241419",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10400619372,90.26,57355134,"143525",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,851848566,91.41,9215366,"25764",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,34832343403,95.03,1692790541,"1702016",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,18351550273,93.22,857504494,"1738401",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10698023067,91.12,174721219,"429976",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11253325138,91.92,230336112,"557291",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11959240098,92.05,243929449,"580371",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11918463472,93.45,277563290,"672049",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,30608413356,95.58,1661212552,"1561075",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,30474888209,96.7,1599787838,"1891111",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11739482263,95.17,412745178,"952691",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,16509839349,95.61,800298339,"1618205",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,19122757818,95.59,860472289,"1715761",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11373623067,93.47,224571199,"548186",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9379910223,92.06,54736044,"133837",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13899660673,94.68,599768202,"1315450",258,1,0,0
